object_name,sample_name,obj. ref
MASTER_WP4_TEAGASC_1__TGS08-29__bin.45,MASTER_WP4_TEAGASC_1__TGS08-29__bin.45,218406/7028/1
YangC_2021__SRR13259379__bin.3,YangC_2021__SRR13259379__bin.3,218406/7030/1
MASTER_WP4_CSIC_2__P2574__bin.24,MASTER_WP4_CSIC_2__P2574__bin.24,218406/7033/1
MortensenS_xxxx__WK037-2-L-48h-03E1_S56__bin.3,MortensenS_xxxx__WK037-2-L-48h-03E1_S56__bin.3,218406/7034/1
MASTER_WP4_FFoQSI_2__VB05-30__bin.16,MASTER_WP4_FFoQSI_2__VB05-30__bin.16,218406/7036/1
MASTER_WP4_UNINA_1__PM003_71775__bin.5,MASTER_WP4_UNINA_1__PM003_71775__bin.5,218406/7037/1
MASTER_WP4_FFoQSI_2__VB11-22__bin.10,MASTER_WP4_FFoQSI_2__VB11-22__bin.10,218406/7038/1
FalardeauJ_2023__SRR20811276__bin.5,FalardeauJ_2023__SRR20811276__bin.5,218406/7041/1
EBC_147.23,EBC_147.23,218406/7046/1
CM_UNINA_FFOOD__FFOOD_313__bin.4,CM_UNINA_FFOOD__FFOOD_313__bin.4,218406/7049/1
MASTER_WP4_TEAGASC_1__TGS11-22__bin.3,MASTER_WP4_TEAGASC_1__TGS11-22__bin.3,218406/7050/1
MASTER_WP4_FFoQSI_3__VB07-30__bin.45,MASTER_WP4_FFoQSI_3__VB07-30__bin.45,218406/7052/1
MASTER_WP4_CSIC_2__P2599__bin.8,MASTER_WP4_CSIC_2__P2599__bin.8,218406/7053/1
CM_UNINA_FFOOD__FFOOD_396__bin.2,CM_UNINA_FFOOD__FFOOD_396__bin.2,218406/7054/1
AlvarezOrdonezA_xxxx__Q07-22__bin.8,AlvarezOrdonezA_xxxx__Q07-22__bin.8,218406/7055/1
FalardeauJ_2023__SRR20811174__bin.2,FalardeauJ_2023__SRR20811174__bin.2,218406/7058/1
MAG_82,MAG_82,218406/7059/1
MASTER_WP4_FFoQSI_3__VB07-22__bin.13,MASTER_WP4_FFoQSI_3__VB07-22__bin.13,218406/7061/1
MASTER_WP4_UNINA_1__SA009_71775__bin.15,MASTER_WP4_UNINA_1__SA009_71775__bin.15,218406/7064/1
MASTER_WP4_CSIC_2__P2635__bin.13,MASTER_WP4_CSIC_2__P2635__bin.13,218406/7067/1
MortensenS_xxxx__WK036-2-L-48h-03D6_S52__bin.5,MortensenS_xxxx__WK036-2-L-48h-03D6_S52__bin.5,218406/7069/1
MASTER_WP4_FFoQSI_1__DC18-032__bin.18,MASTER_WP4_FFoQSI_1__DC18-032__bin.18,218406/7071/1
DeFilippisF_xxxx__DF_5__bin.11,DeFilippisF_xxxx__DF_5__bin.11,218406/7072/1
WolfeBE_2014__950_Rush_Creek__bin.5,WolfeBE_2014__950_Rush_Creek__bin.5,218406/7073/1
LeechJ_xxxx__AF58__bin.3,LeechJ_xxxx__AF58__bin.3,218406/7076/1
MASTER_WP4_UNINA_1__MO013_71775__bin.6,MASTER_WP4_UNINA_1__MO013_71775__bin.6,218406/7078/1
AlvarezOrdonezA_xxxx__Q05-26__bin.2,AlvarezOrdonezA_xxxx__Q05-26__bin.2,218406/7080/1
DeFilippisF_xxxx__DF_6__bin.4,DeFilippisF_xxxx__DF_6__bin.4,218406/7081/1
MortensenS_xxxx__WK066-2-L-48h-05B8_S69__bin.3,MortensenS_xxxx__WK066-2-L-48h-05B8_S69__bin.3,218406/7086/1
LeechJ_xxxx__AF82__bin.10,LeechJ_xxxx__AF82__bin.10,218406/7087/1
YuY_2022__SRR16950704__bin.23,YuY_2022__SRR16950704__bin.23,218406/7089/1
MASTER_WP4_UNINA_1__SP009_71775__bin.31,MASTER_WP4_UNINA_1__SP009_71775__bin.31,218406/7091/1
SulaimanJ_2014__SRS398261__bin.3,SulaimanJ_2014__SRS398261__bin.3,218406/7092/1
MASTER_WP4_FFoQSI_1__VB-16-M16__bin.2,MASTER_WP4_FFoQSI_1__VB-16-M16__bin.2,218406/7095/1
LeechJ_xxxx__AF55__bin.7,LeechJ_xxxx__AF55__bin.7,218406/7096/1
LeechJ_2020__ERS3967715__bin.8,LeechJ_2020__ERS3967715__bin.8,218406/7097/1
WolfeBE_2014__932_Robiola_due_Latte__bin.1,WolfeBE_2014__932_Robiola_due_Latte__bin.1,218406/7098/1
CM_UNINA_FFOOD__FFOOD_326__bin.13,CM_UNINA_FFOOD__FFOOD_326__bin.13,218406/7100/1
WalshL_xxxx__Q4__bin.3,WalshL_xxxx__Q4__bin.3,218406/7102/1
LeechJ_xxxx__AF23__bin.9,LeechJ_xxxx__AF23__bin.9,218406/7104/1
MASTER_WP4_TEAGASC_1__TGS10-29__bin.7,MASTER_WP4_TEAGASC_1__TGS10-29__bin.7,218406/7110/1
MASTER_WP4_UNINA_1__PU010_71775__bin.4,MASTER_WP4_UNINA_1__PU010_71775__bin.4,218406/7113/1
CM_UNINA_FFOOD__FFOOD_325__bin.2,CM_UNINA_FFOOD__FFOOD_325__bin.2,218406/7114/1
FontanaF_2023__SRR20746856__bin.1,FontanaF_2023__SRR20746856__bin.1,218406/7115/1
MagliuloR_2024__SRR28235359__bin.3,MagliuloR_2024__SRR28235359__bin.3,218406/7117/1
MagliuloR_2024__SRR28235390__bin.3,MagliuloR_2024__SRR28235390__bin.3,218406/7118/1
DeFilippisF_xxxx__DS_12__bin.6,DeFilippisF_xxxx__DS_12__bin.6,218406/7119/1
DeFilippisF_xxxx__DS_64__bin.17,DeFilippisF_xxxx__DS_64__bin.17,218406/7121/1
MAG_14,MAG_14,218406/7122/1
P.1_bin.1,P.1_bin.1,218406/7124/1
SRR10454511C706_acetobacter_assembly,SRR10454511C706_acetobacter_assembly,218406/7126/1
XieM_2019__SAMC044639__bin.29,XieM_2019__SAMC044639__bin.29,218406/7131/1
MASTER_WP4_CSIC_1__P2232_73323__bin.8,MASTER_WP4_CSIC_1__P2232_73323__bin.8,218406/7133/1
MilaniC_2019__SRS3591582__bin.9,MilaniC_2019__SRS3591582__bin.9,218406/7136/1
LeechJ_xxxx__AF78__bin.11,LeechJ_xxxx__AF78__bin.11,218406/7137/1
MAG_45,MAG_45,218406/7138/1
MASTER_WP4_CSIC_2__P2584__bin.5,MASTER_WP4_CSIC_2__P2584__bin.5,218406/7140/1
MASTER_WP4_UNINA_1__CS007_71775__bin.15,MASTER_WP4_UNINA_1__CS007_71775__bin.15,218406/7141/1
LeechJ_xxxx__AF22__bin.3,LeechJ_xxxx__AF22__bin.3,218406/7143/1
SRR10454486C2703_ghanensis_assembly,SRR10454486C2703_ghanensis_assembly,218406/7145/1
MASTER_WP4_UNINA_1__FI010_71775__bin.29,MASTER_WP4_UNINA_1__FI010_71775__bin.29,218406/7147/1
DeFilippisF_xxxx__DS_106__bin.5,DeFilippisF_xxxx__DS_106__bin.5,218406/7150/1
ODFM-BA-A-0127-001_Megasphaera_cerevisiae_NSB1,ODFM-BA-A-0127-001_Megasphaera_cerevisiae_NSB1,218406/7151/1
DeFilippisF_xxxx__DF_16__bin.4,DeFilippisF_xxxx__DF_16__bin.4,218406/7155/1
LeechJ_xxxx__AF12__bin.4,LeechJ_xxxx__AF12__bin.4,218406/7156/1
AlvarezOrdonezA_xxxx__C02-19__bin.11,AlvarezOrdonezA_xxxx__C02-19__bin.11,218406/7159/1
MASTER_WP4_UNINA_2__V-23.1__bin.17,MASTER_WP4_UNINA_2__V-23.1__bin.17,218406/7160/1
MASTER_WP4_TEAGASC_1__TGS04-28__bin.10,MASTER_WP4_TEAGASC_1__TGS04-28__bin.10,218406/7164/1
MASTER_WP4_UNINA_1__GO004_71775__bin.16,MASTER_WP4_UNINA_1__GO004_71775__bin.16,218406/7165/1
CM_UNINA_FFOOD__FFOOD_385__bin.9,CM_UNINA_FFOOD__FFOOD_385__bin.9,218406/7167/1
MAG_34,MAG_34,218406/7168/1
LeechJ_2020__ERS3967742__bin.2,LeechJ_2020__ERS3967742__bin.2,218406/7169/1
YouL_2022__SRR13308534__bin.20,YouL_2022__SRR13308534__bin.20,218406/7171/1
MortensenS_xxxx__WK019-2-L-48h-02E4_S100__bin.6,MortensenS_xxxx__WK019-2-L-48h-02E4_S100__bin.6,218406/7172/1
DeFilippisF_xxxx__DF_28__bin.5,DeFilippisF_xxxx__DF_28__bin.5,218406/7173/1
LeechJ_xxxx__AF68__bin.18,LeechJ_xxxx__AF68__bin.18,218406/7174/1
WolfeBE_2014__575_CabotClothbound__bin.2,WolfeBE_2014__575_CabotClothbound__bin.2,218406/7181/1
YangC_2021__SRR13259379__bin.12,YangC_2021__SRR13259379__bin.12,218406/7184/1
MortensenS_xxxx__WK041-2-G-48h-04B8_S117__bin.1,MortensenS_xxxx__WK041-2-G-48h-04B8_S117__bin.1,218406/7185/1
MASTER_WP4_CSIC_1__P2247_73323__bin.8,MASTER_WP4_CSIC_1__P2247_73323__bin.8,218406/7187/1
DeFilippisF_xxxx__DF_101__bin.20,DeFilippisF_xxxx__DF_101__bin.20,218406/7188/1
AlvarezOrdonezA_xxxx__Q07-30__bin.9,AlvarezOrdonezA_xxxx__Q07-30__bin.9,218406/7189/1
FontanaF_2023__SRR20746866__bin.6,FontanaF_2023__SRR20746866__bin.6,218406/7190/1
AlvarezOrdonezA_xxxx__C07-18__bin.6,AlvarezOrdonezA_xxxx__C07-18__bin.6,218406/7191/1
DeFilippisF_xxxx__DF_5__bin.6,DeFilippisF_xxxx__DF_5__bin.6,218406/7194/1
MASTER_WP4_UNINA_1__PM002_71775__bin.19,MASTER_WP4_UNINA_1__PM002_71775__bin.19,218406/7199/1
MAG_96,MAG_96,218406/7202/1
CM_UNINA_FFOOD__FFOOD_373__bin.2,CM_UNINA_FFOOD__FFOOD_373__bin.2,218406/7204/1
LeechJ_xxxx__AF44__bin.13,LeechJ_xxxx__AF44__bin.13,218406/7206/1
MASTER_WP4_UNINA_1__PR102_71775__bin.15,MASTER_WP4_UNINA_1__PR102_71775__bin.15,218406/7207/1
MASTER_WP4_FFoQSI_1__VB-03-M6__bin.47,MASTER_WP4_FFoQSI_1__VB-03-M6__bin.47,218406/7208/1
MASTER_WP4_FFoQSI_1__RC17-032__bin.3,MASTER_WP4_FFoQSI_1__RC17-032__bin.3,218406/7209/1
ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38,ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38,218406/7212/1
WalshL_xxxx__O8__bin.9,WalshL_xxxx__O8__bin.9,218406/7214/1
DeFilippisF_xxxx__DS_107__bin.10,DeFilippisF_xxxx__DS_107__bin.10,218406/7216/1
LeechJ_xxxx__AF56__bin.5,LeechJ_xxxx__AF56__bin.5,218406/7219/1
DeFilippisF_xxxx__DF_52__bin.5,DeFilippisF_xxxx__DF_52__bin.5,218406/7221/1
MASTER_WP4_FFoQSI_1__KM-1D__bin.31,MASTER_WP4_FFoQSI_1__KM-1D__bin.31,218406/7223/1
LeechJ_2020__ERS3967689__bin.3,LeechJ_2020__ERS3967689__bin.3,218406/7224/1
LeechJ_2020__ERS3967723__bin.17,LeechJ_2020__ERS3967723__bin.17,218406/7227/1
MAG_488,MAG_488,218406/7229/1
MortensenS_xxxx__WK007-2-L-48h-01I1_S52__bin.1,MortensenS_xxxx__WK007-2-L-48h-01I1_S52__bin.1,218406/7230/1
MASTER_WP4_CSIC_2__P2619__bin.38,MASTER_WP4_CSIC_2__P2619__bin.38,218406/7231/1
LeechJ_xxxx__AF30__bin.2,LeechJ_xxxx__AF30__bin.2,218406/7233/1
CM_UNINA_FFOOD__FFOOD_414__bin.8,CM_UNINA_FFOOD__FFOOD_414__bin.8,218406/7236/1
MASTER_WP4_FFoQSI_3__VB02-22__bin.2,MASTER_WP4_FFoQSI_3__VB02-22__bin.2,218406/7240/1
MAG_608,MAG_608,218406/7241/1
YangC_2021__SRR13259372__bin.6,YangC_2021__SRR13259372__bin.6,218406/7243/1
LeechJ_2020__ERS3967706__bin.3,LeechJ_2020__ERS3967706__bin.3,218406/7246/1
MASTER_WP4_UNINA_1__TA003_71775__bin.16,MASTER_WP4_UNINA_1__TA003_71775__bin.16,218406/7248/1
MAG_51,MAG_51,218406/7250/1
MortensenS_xxxx__WK018T-2-L-02h-05E1_S89__bin.1,MortensenS_xxxx__WK018T-2-L-02h-05E1_S89__bin.1,218406/7251/1
MortensenS_xxxx__WK062-1-L-48h-04I4_S47__bin.6,MortensenS_xxxx__WK062-1-L-48h-04I4_S47__bin.6,218406/7252/1
CM_UNINA_FFOOD__FFOOD_415__bin.2,CM_UNINA_FFOOD__FFOOD_415__bin.2,218406/7253/1
MASTER_WP4_UNINA_1__CF008_71775__bin.11,MASTER_WP4_UNINA_1__CF008_71775__bin.11,218406/7254/1
MASTER_WP4_FFoQSI_1__VB-08-BD__bin.39,MASTER_WP4_FFoQSI_1__VB-08-BD__bin.39,218406/7255/1
MASTER_WP4_FFoQSI_1__VB-15-BD__bin.16,MASTER_WP4_FFoQSI_1__VB-15-BD__bin.16,218406/7261/1
MASTER_WP4_UNINA_1__GO004_71775__bin.3,MASTER_WP4_UNINA_1__GO004_71775__bin.3,218406/7262/1
DeFilippisF_xxxx__DF_9__bin.8,DeFilippisF_xxxx__DF_9__bin.8,218406/7265/1
CM_UNINA_FFOOD__FFOOD_229__bin.5,CM_UNINA_FFOOD__FFOOD_229__bin.5,218406/7267/1
MASTER_WP4_CSIC_2__P2588__bin.23,MASTER_WP4_CSIC_2__P2588__bin.23,218406/7269/1
LeechJ_xxxx__AF47__bin.6,LeechJ_xxxx__AF47__bin.6,218406/7271/1
EBC_133.14,EBC_133.14,218406/7274/1
FontanaF_2023__SRR20746832__bin.11,FontanaF_2023__SRR20746832__bin.11,218406/7275/1
MortensenS_xxxx__WK045-2-G-48h-04C3_S121__bin.8,MortensenS_xxxx__WK045-2-G-48h-04C3_S121__bin.8,218406/7277/1
MASTER_WP4_FFoQSI_1__VB-15-M10__bin.14,MASTER_WP4_FFoQSI_1__VB-15-M10__bin.14,218406/7278/1
FontanaF_2023__SRR20746964__bin.7,FontanaF_2023__SRR20746964__bin.7,218406/7279/1
YangC_2021__SRR13259379__bin.26,YangC_2021__SRR13259379__bin.26,218406/7282/1
MASTER_WP4_CSIC_1__P2147_73322__bin.39,MASTER_WP4_CSIC_1__P2147_73322__bin.39,218406/7285/1
DeFilippisF_xxxx__DF_101__bin.14,DeFilippisF_xxxx__DF_101__bin.14,218406/7286/1
MASTER_WP4_FFoQSI_1__VB-15-BD__bin.47,MASTER_WP4_FFoQSI_1__VB-15-BD__bin.47,218406/7287/1
CM_UNINA_FFOOD__FFOOD_286__bin.2,CM_UNINA_FFOOD__FFOOD_286__bin.2,218406/7293/1
MortensenS_xxxx__WK056-1-L-48h-04F7_S23__bin.7,MortensenS_xxxx__WK056-1-L-48h-04F7_S23__bin.7,218406/7295/1
MASTER_WP4_CSIC_1__P2158_73322__bin.3,MASTER_WP4_CSIC_1__P2158_73322__bin.3,218406/7296/1
MASTER_WP4_CSIC_1__P2239_73323__bin.20,MASTER_WP4_CSIC_1__P2239_73323__bin.20,218406/7297/1
MASTER_WP4_CSIC_2__P2623__bin.59,MASTER_WP4_CSIC_2__P2623__bin.59,218406/7299/1
LimaC_2020__SRR9640348__bin.16,LimaC_2020__SRR9640348__bin.16,218406/7300/1
MAG_335,MAG_335,218406/7302/1
MASTER_WP4_CSIC_1__P2229_73323__bin.11,MASTER_WP4_CSIC_1__P2229_73323__bin.11,218406/7303/1
MotaGutierrezJ_2021__SRR11602156__bin.17,MotaGutierrezJ_2021__SRR11602156__bin.17,218406/7304/1
MASTER_WP4_CSIC_1__P2247_73323__bin.15,MASTER_WP4_CSIC_1__P2247_73323__bin.15,218406/7309/1
LiZ_2018__SRS2920551__bin.22,LiZ_2018__SRS2920551__bin.22,218406/7310/1
AlvarezOrdonezA_xxxx__Q01-23__bin.3,AlvarezOrdonezA_xxxx__Q01-23__bin.3,218406/7314/1
MASTER_WP4_UNINA_2__V-26.1__bin.14,MASTER_WP4_UNINA_2__V-26.1__bin.14,218406/7316/1
MASTER_WP4_FFoQSI_3__VB14-22__bin.23,MASTER_WP4_FFoQSI_3__VB14-22__bin.23,218406/7318/1
MAG_146,MAG_146,218406/7319/1
MASTER_WP4_TEAGASC_1__TGS08-29__bin.65,MASTER_WP4_TEAGASC_1__TGS08-29__bin.65,218406/7320/1
BertuzziAS_2018__ERS2032120__bin.6,BertuzziAS_2018__ERS2032120__bin.6,218406/7321/1
MASTER_WP4_CSIC_2__P2605__bin.5,MASTER_WP4_CSIC_2__P2605__bin.5,218406/7322/1
MASTER_WP4_FFoQSI_1__KM-4G__bin.17,MASTER_WP4_FFoQSI_1__KM-4G__bin.17,218406/7325/1
DeFilippisF_xxxx__DF_96__bin.13,DeFilippisF_xxxx__DF_96__bin.13,218406/7332/1
MASTER_WP4_TEAGASC_1__TGS04-22__bin.7,MASTER_WP4_TEAGASC_1__TGS04-22__bin.7,218406/7333/1
MASTER_WP4_CSIC_1__P2250_73323__bin.3,MASTER_WP4_CSIC_1__P2250_73323__bin.3,218406/7334/1
WolfeBE_2014__926_Bonne_Buche__bin.2,WolfeBE_2014__926_Bonne_Buche__bin.2,218406/7335/1
AlvarezOrdonezA_xxxx__Q01-22__bin.9,AlvarezOrdonezA_xxxx__Q01-22__bin.9,218406/7336/1
LimaC_2020__SRR9640352__bin.14,LimaC_2020__SRR9640352__bin.14,218406/7337/1
KharnaiorP_2023__SRR22859377__bin.6,KharnaiorP_2023__SRR22859377__bin.6,218406/7338/1
MortensenS_xxxx__WK040-2-L-08h-03F3_S67__bin.4,MortensenS_xxxx__WK040-2-L-08h-03F3_S67__bin.4,218406/7341/1
MAG_397,MAG_397,218406/7342/1
FontanaF_2023__SRR20746827__bin.4,FontanaF_2023__SRR20746827__bin.4,218406/7345/1
DeFilippisF_xxxx__DF_39__bin.12,DeFilippisF_xxxx__DF_39__bin.12,218406/7350/1
ChaconVargasK_2020__SRS6087088__bin.7,ChaconVargasK_2020__SRS6087088__bin.7,218406/7351/1
MASTER_WP4_FFoQSI_1__VB14-F-AR__bin.1,MASTER_WP4_FFoQSI_1__VB14-F-AR__bin.1,218406/7352/1
AlvarezOrdonezA_xxxx__Q02-23__bin.14,AlvarezOrdonezA_xxxx__Q02-23__bin.14,218406/7353/1
FontanaF_2023__SRR20746934__bin.6,FontanaF_2023__SRR20746934__bin.6,218406/7355/1
MASTER_WP4_TEAGASC_1__TGS15-28__bin.26,MASTER_WP4_TEAGASC_1__TGS15-28__bin.26,218406/7357/1
MASTER_WP4_FFoQSI_3__VB14-22__bin.17,MASTER_WP4_FFoQSI_3__VB14-22__bin.17,218406/7358/1
MASTER_WP4_FFoQSI_3__VB14-22__bin.4,MASTER_WP4_FFoQSI_3__VB14-22__bin.4,218406/7360/1
MASTER_WP4_FFoQSI_2__VB06-29__bin.12,MASTER_WP4_FFoQSI_2__VB06-29__bin.12,218406/7366/1
MAG_301,MAG_301,218406/7367/1
FalardeauJ_2023__SRR20811293__bin.5,FalardeauJ_2023__SRR20811293__bin.5,218406/7368/1
MASTER_WP4_CSIC_2__P2618__bin.8,MASTER_WP4_CSIC_2__P2618__bin.8,218406/7371/1
MotaGutierrezJ_2021__SRR11602144__bin.24,MotaGutierrezJ_2021__SRR11602144__bin.24,218406/7374/1
CM_UNINA_FFOOD__FFOOD_405__bin.12,CM_UNINA_FFOOD__FFOOD_405__bin.12,218406/7375/1
MASTER_WP4_FFoQSI_1__VB-08-AG__bin.31,MASTER_WP4_FFoQSI_1__VB-08-AG__bin.31,218406/7378/1
MASTER_WP4_FFoQSI_2__VB10-30__bin.10,MASTER_WP4_FFoQSI_2__VB10-30__bin.10,218406/7379/1
CM_UNINA_FFOOD__FFOOD_359__bin.3,CM_UNINA_FFOOD__FFOOD_359__bin.3,218406/7381/1
MortensenS_xxxx__WK058-1-L-48h-04G6_S31__bin.6,MortensenS_xxxx__WK058-1-L-48h-04G6_S31__bin.6,218406/7383/1
MASTER_WP4_CSIC_1__P2134_73322__bin.7,MASTER_WP4_CSIC_1__P2134_73322__bin.7,218406/7384/1
MortensenS_xxxx__WK024-2-G-48h-01E9_S24__bin.3,MortensenS_xxxx__WK024-2-G-48h-01E9_S24__bin.3,218406/7387/1
MASTER_WP4_TEAGASC_1__TGS03-22__bin.7,MASTER_WP4_TEAGASC_1__TGS03-22__bin.7,218406/7388/1
MASTER_WP4_UNINA_1__AS107_71775__bin.5,MASTER_WP4_UNINA_1__AS107_71775__bin.5,218406/7389/1
MASTER_WP4_CSIC_1__P2138_73322__bin.16,MASTER_WP4_CSIC_1__P2138_73322__bin.16,218406/7391/1
MortensenS_xxxx__WK064-1-L-48h-05A3_S55__bin.3,MortensenS_xxxx__WK064-1-L-48h-05A3_S55__bin.3,218406/7392/1
MAG_123,MAG_123,218406/7397/1
MASTER_WP4_CSIC_1__P2137_73322__bin.37,MASTER_WP4_CSIC_1__P2137_73322__bin.37,218406/7399/1
AlvarezOrdonezA_xxxx__Q04-27__bin.9,AlvarezOrdonezA_xxxx__Q04-27__bin.9,218406/7401/1
FontanaF_2023__SRR20746925__bin.5,FontanaF_2023__SRR20746925__bin.5,218406/7404/1
YasirM_2022__SRR18334997__bin.7,YasirM_2022__SRR18334997__bin.7,218406/7405/1
MASTER_WP4_UNINA_2__V-23__bin.14,MASTER_WP4_UNINA_2__V-23__bin.14,218406/7408/1
LeechJ_xxxx__AF06__bin.4,LeechJ_xxxx__AF06__bin.4,218406/7409/1
AlvarezOrdonezA_xxxx__C05-18__bin.5,AlvarezOrdonezA_xxxx__C05-18__bin.5,218406/7410/1
MASTER_WP4_UNINA_1__AS212_71775__bin.14,MASTER_WP4_UNINA_1__AS212_71775__bin.14,218406/7411/1
DeFilippisF_xxxx__DS_112__bin.5,DeFilippisF_xxxx__DS_112__bin.5,218406/7413/1
MASTER_WP4_CSIC_1__P2137_73322__bin.66,MASTER_WP4_CSIC_1__P2137_73322__bin.66,218406/7415/1
YuY_2022__SRR16950697__bin.11,YuY_2022__SRR16950697__bin.11,218406/7419/1
MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.3,MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.3,218406/7420/1
LandisEA_2021__SRS5652926__bin.3,LandisEA_2021__SRS5652926__bin.3,218406/7422/1
AlvarezOrdonezA_xxxx__F01-19__bin.6,AlvarezOrdonezA_xxxx__F01-19__bin.6,218406/7423/1
AlvarezOrdonezA_xxxx__C05-19__bin.10,AlvarezOrdonezA_xxxx__C05-19__bin.10,218406/7424/1
LimaC_2020__SRR9640343__bin.10,LimaC_2020__SRR9640343__bin.10,218406/7426/1
WolfeBE_2014__671_Grayson__bin.5,WolfeBE_2014__671_Grayson__bin.5,218406/7428/1
MASTER_WP4_FFoQSI_1__VB-05-BD__bin.46,MASTER_WP4_FFoQSI_1__VB-05-BD__bin.46,218406/7431/1
MASTER_WP4_CSIC_1__P2149_73322__bin.12,MASTER_WP4_CSIC_1__P2149_73322__bin.12,218406/7437/1
MASTER_WP4_CSIC_1__P2137_73322__bin.27,MASTER_WP4_CSIC_1__P2137_73322__bin.27,218406/7439/1
ODFM-BA-A-0135-001_Lactobacillus_rhamnosus_DPC_7102,ODFM-BA-A-0135-001_Lactobacillus_rhamnosus_DPC_7102,218406/7440/1
G_13_2A_senegalensis_assembly,G_13_2A_senegalensis_assembly,218406/7441/1
LeechJ_2020__ERS3967744__bin.7,LeechJ_2020__ERS3967744__bin.7,218406/7442/1
MAG_133,MAG_133,218406/7443/1
MotaGutierrezJ_2021__SRR11602152__bin.2,MotaGutierrezJ_2021__SRR11602152__bin.2,218406/7444/1
MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.3,MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.3,218406/7445/1
DeFilippisF_xxxx__DS_110__bin.9,DeFilippisF_xxxx__DS_110__bin.9,218406/7446/1
PfeferT_xxxx__SRS2870583__bin.2,PfeferT_xxxx__SRS2870583__bin.2,218406/7449/1
EBC_080.1,EBC_080.1,218406/7458/1
AlvarezOrdonezA_xxxx__Q03-28__bin.1,AlvarezOrdonezA_xxxx__Q03-28__bin.1,218406/7459/1
LeechJ_xxxx__AF05__bin.2,LeechJ_xxxx__AF05__bin.2,218406/7460/1
MortensenS_xxxx__WK045-1-L-48h-03H4_S86__bin.9,MortensenS_xxxx__WK045-1-L-48h-03H4_S86__bin.9,218406/7461/1
FontanaF_2023__SRR20746838__bin.5,FontanaF_2023__SRR20746838__bin.5,218406/7462/1
MotaGutierrezJ_2021__SRR11602153__bin.8,MotaGutierrezJ_2021__SRR11602153__bin.8,218406/7463/1
MAG_311,MAG_311,218406/7464/1
SternesPR_2017__T1D1_A_shotgun__bin.3,SternesPR_2017__T1D1_A_shotgun__bin.3,218406/7466/1
MASTER_WP4_FFoQSI_2__VB06-21__bin.1,MASTER_WP4_FFoQSI_2__VB06-21__bin.1,218406/7467/1
MASTER_WP4_FFoQSI_1__VB-08-AG__bin.21,MASTER_WP4_FFoQSI_1__VB-08-AG__bin.21,218406/7468/1
MASTER_WP4_CSIC_1__P2235_73323__bin.13,MASTER_WP4_CSIC_1__P2235_73323__bin.13,218406/7477/1
MortensenS_xxxx__WK029-2-G-48h-04A5_S105__bin.1,MortensenS_xxxx__WK029-2-G-48h-04A5_S105__bin.1,218406/7479/1
MAG_200,MAG_200,218406/7480/1
MASTER_WP4_TEAGASC_1__TGS05-28_0__bin.16,MASTER_WP4_TEAGASC_1__TGS05-28_0__bin.16,218406/7481/1
MAG_191,MAG_191,218406/7482/1
FontanaF_2023__SRR20746926__bin.3,FontanaF_2023__SRR20746926__bin.3,218406/7483/1
MortensenS_xxxx__WK036-1-L-48h-03D4_S50__bin.2,MortensenS_xxxx__WK036-1-L-48h-03D4_S50__bin.2,218406/7484/1
MASTER_WP4_UNINA_1__FO005_71775__bin.26,MASTER_WP4_UNINA_1__FO005_71775__bin.26,218406/7485/1
MASTER_WP4_UNINA_1__MV011_71775__bin.5,MASTER_WP4_UNINA_1__MV011_71775__bin.5,218406/7486/1
MASTER_WP4_FFoQSI_2__VB04-29__bin.5,MASTER_WP4_FFoQSI_2__VB04-29__bin.5,218406/7492/1
MASTER_WP4_FFoQSI_1__VB-16-M13__bin.5,MASTER_WP4_FFoQSI_1__VB-16-M13__bin.5,218406/7498/1
DeFilippisF_xxxx__DF_59__bin.18,DeFilippisF_xxxx__DF_59__bin.18,218406/7499/1
MAG_107,MAG_107,218406/7500/1
FalardeauJ_2023__SRR20811223__bin.3,FalardeauJ_2023__SRR20811223__bin.3,218406/7501/1
MASTER_WP4_CSIC_1__P2134_73322__bin.25,MASTER_WP4_CSIC_1__P2134_73322__bin.25,218406/7502/1
LeechJ_xxxx__AF84__bin.32,LeechJ_xxxx__AF84__bin.32,218406/7503/1
FontanaF_2023__SRR20746915__bin.6,FontanaF_2023__SRR20746915__bin.6,218406/7504/1
LimaC_2020__SRR9640351__bin.23,LimaC_2020__SRR9640351__bin.23,218406/7505/1
YouL_2022__SRR13308521__bin.3,YouL_2022__SRR13308521__bin.3,218406/7508/1
CM_UNINA_FFOOD__FFOOD_378__bin.3,CM_UNINA_FFOOD__FFOOD_378__bin.3,218406/7511/1
FalardeauJ_2023__SRR20811153__bin.3,FalardeauJ_2023__SRR20811153__bin.3,218406/7518/1
CM_UNINA_FFOOD__FFOOD_291__bin.4,CM_UNINA_FFOOD__FFOOD_291__bin.4,218406/7519/1
LandisEA_2021__SRS5652995__bin.3,LandisEA_2021__SRS5652995__bin.3,218406/7520/1
YulandiA_2020__SRS6115052__bin.12,YulandiA_2020__SRS6115052__bin.12,218406/7521/1
